product_name,category,quantity,price,region
Shoes,Fashion,2,1589,South
Laptop,Electronics,4,646,South
Camera,Electronics,2,1686,West
Jeans,Fashion,3,1357,West
Camera,Electronics,3,825,West
Speaker,Electronics,3,1783,South
Tablet,Fashion,3,827,South
Shoes,Fashion,3,1949,South
Jeans,Electronics,1,878,East
Phone,Electronics,3,1180,South
Laptop,Electronics,1,897,West
Speaker,Fashion,2,962,West
Phone,Fashion,4,521,East
Watch,Fashion,3,1978,East
Shoes,Fashion,2,1291,West
Speaker,Electronics,4,636,West
Speaker,Electronics,2,1057,West
Tablet,Electronics,2,1166,North
Jeans,Electronics,1,231,North
Phone,Fashion,4,108,South
Speaker,Fashion,4,1004,East
Phone,Electronics,5,803,East
Shirt,Electronics,4,1312,East
Laptop,Electronics,4,1407,South
Jeans,Electronics,3,108,South
Headphones,Electronics,1,435,North
Watch,Fashion,2,903,East
Tablet,Electronics,1,1841,West
Watch,Electronics,3,1576,North
Laptop,Fashion,5,294,South
Camera,Fashion,4,1900,North
Jeans,Fashion,1,820,South
Shoes,Electronics,5,1327,South
Laptop,Electronics,2,1035,North
Laptop,Electronics,3,1438,East
Watch,Fashion,5,869,North
Watch,Fashion,3,852,North
Watch,Fashion,5,1499,West
Tablet,Fashion,5,291,West
Speaker,Fashion,2,598,East
Speaker,Fashion,3,618,North
Shoes,Fashion,4,126,North
Tablet,Fashion,1,1537,South
Speaker,Electronics,1,1424,West
Jeans,Fashion,1,993,North
Tablet,Fashion,3,1144,East
Laptop,Electronics,5,1419,East
Watch,Fashion,5,1619,North
Laptop,Fashion,4,112,North
Speaker,Fashion,2,1050,South
Speaker,Electronics,3,933,East
Shirt,Fashion,2,1638,South
Headphones,Fashion,4,104,East
Shirt,Fashion,1,226,South
Shoes,Fashion,5,1381,West
Watch,Fashion,4,981,North
Watch,Electronics,4,100,North
Shirt,Electronics,3,812,West
Camera,Electronics,4,1335,East
Headphones,Electronics,4,629,West
Jeans,Fashion,5,1894,South
Speaker,Fashion,4,1863,North
Shirt,Electronics,1,1353,North
Watch,Fashion,4,218,South
Phone,Fashion,4,759,West
Headphones,Electronics,4,1141,West
Tablet,Fashion,2,236,West
Jeans,Fashion,5,1574,South
Shirt,Fashion,1,712,South
Headphones,Electronics,3,1627,East
Phone,Electronics,3,1475,South
Shirt,Fashion,5,1769,North
Jeans,Electronics,1,392,North
Speaker,Fashion,3,1305,North
Tablet,Electronics,4,318,North
Laptop,Fashion,3,1190,North
Shoes,Fashion,3,878,West
Watch,Fashion,3,813,East
Laptop,Electronics,2,194,West
Laptop,Fashion,5,1542,North
Speaker,Fashion,5,208,West
Laptop,Fashion,3,515,North
Tablet,Fashion,5,1588,West
Shoes,Electronics,5,506,West
Phone,Fashion,2,999,South
Watch,Electronics,5,686,West
Shoes,Electronics,1,126,South
Headphones,Fashion,1,1995,East
Camera,Electronics,3,786,North
Laptop,Electronics,4,1243,East
Shirt,Fashion,2,1077,North
Headphones,Electronics,4,1412,South
Camera,Electronics,5,1937,East
Headphones,Electronics,5,1650,West
Shoes,Fashion,4,1929,North
Speaker,Fashion,1,1478,East
Shirt,Fashion,5,1370,West
Watch,Fashion,2,107,East
Laptop,Electronics,3,314,North
Watch,Fashion,2,530,East
Tablet,Electronics,4,602,South
Speaker,Electronics,4,1698,North
Headphones,Fashion,4,1426,North
Tablet,Electronics,1,544,South
Jeans,Fashion,3,1515,South
Camera,Electronics,1,278,West
Jeans,Electronics,2,1875,West
Speaker,Fashion,2,139,East
Laptop,Fashion,4,1520,South
Shoes,Electronics,2,1791,North
Speaker,Electronics,2,1335,North
Tablet,Electronics,1,1225,South
Headphones,Electronics,5,923,South
Phone,Fashion,1,196,North
Jeans,Fashion,4,1483,North
Shirt,Fashion,1,1125,East
Camera,Fashion,1,575,West
Speaker,Fashion,2,900,North
Jeans,Fashion,3,613,North
Tablet,Fashion,4,348,East
Phone,Fashion,5,623,East
Watch,Electronics,4,1205,East
Phone,Electronics,3,1606,East
Shoes,Electronics,1,741,East
Shoes,Fashion,4,437,North
Phone,Fashion,1,1564,South
Speaker,Electronics,2,633,North
Laptop,Fashion,3,803,West
Phone,Electronics,2,208,East
Camera,Electronics,5,1568,South
Shirt,Fashion,5,1960,South
Shirt,Fashion,1,846,West
Jeans,Fashion,1,427,East
Laptop,Electronics,2,1016,South
Camera,Electronics,5,1491,North
Shoes,Electronics,1,1579,East
Shirt,Electronics,2,1121,East
Headphones,Electronics,2,305,South
Camera,Fashion,4,654,South
Shirt,Electronics,2,880,East
Shirt,Fashion,2,999,South
Camera,Electronics,4,1159,North
Speaker,Electronics,5,1990,North
Camera,Electronics,5,768,South
Tablet,Electronics,3,628,West
Speaker,Fashion,5,1046,South
Shoes,Electronics,5,415,West
Tablet,Fashion,2,636,West
Camera,Fashion,2,941,East
Camera,Electronics,3,1029,East
Watch,Electronics,4,1796,West
Camera,Fashion,4,1450,South
Camera,Electronics,4,695,West
Watch,Electronics,2,1681,South
Watch,Fashion,2,316,South
Phone,Electronics,2,1934,South
Tablet,Fashion,1,1229,East
Speaker,Fashion,3,224,South
Shoes,Fashion,1,1150,East
Phone,Electronics,4,650,South
Laptop,Electronics,5,1942,East
Shirt,Fashion,4,880,East
Shirt,Electronics,2,459,North
Shoes,Fashion,1,1494,West
Watch,Fashion,4,247,East
Shoes,Electronics,2,1715,West
Jeans,Fashion,5,728,South
Tablet,Electronics,3,264,South
Speaker,Fashion,1,1081,West
Phone,Electronics,1,1016,West
Tablet,Fashion,2,880,West
Tablet,Fashion,1,1905,West
Watch,Electronics,4,260,North
Tablet,Electronics,4,456,East
Headphones,Electronics,1,1623,North
Headphones,Fashion,4,1829,South
Laptop,Fashion,3,1844,North
Phone,Electronics,1,1881,North
Laptop,Fashion,4,1131,North
Headphones,Electronics,2,1029,West
Phone,Fashion,3,529,South
Shoes,Electronics,4,1346,East
Shirt,Fashion,4,396,East
Speaker,Fashion,5,1810,North
Shirt,Fashion,2,1977,South
Shoes,Electronics,5,327,South
Speaker,Electronics,2,1167,North
Headphones,Electronics,5,233,West
Jeans,Electronics,3,295,East
Laptop,Fashion,2,1037,West
Headphones,Electronics,1,1344,West
Watch,Electronics,1,1009,North
Tablet,Fashion,4,442,West
Tablet,Electronics,1,599,South
Jeans,Fashion,1,630,East
Watch,Electronics,5,1311,East
Phone,Electronics,3,1027,East
Camera,Electronics,1,856,South
Speaker,Fashion,2,1038,East
Laptop,Electronics,4,1274,West
Phone,Fashion,1,904,South
Laptop,Electronics,5,1136,West
Camera,Fashion,5,505,North
Speaker,Fashion,5,662,North
Shoes,Fashion,5,655,East
Tablet,Fashion,2,1337,South
Watch,Fashion,4,1146,South
Speaker,Electronics,4,232,East
Headphones,Electronics,5,253,East
Laptop,Electronics,5,1836,North
Laptop,Electronics,3,1897,North
Phone,Electronics,4,808,North
Headphones,Electronics,4,890,East
Jeans,Electronics,1,369,South
Phone,Electronics,3,1328,West
Speaker,Fashion,5,847,West
Phone,Fashion,2,1525,South
Watch,Fashion,2,640,West
Camera,Fashion,5,169,East
Phone,Electronics,3,1935,South
Watch,Electronics,4,1391,North
Watch,Electronics,3,213,West
Laptop,Fashion,2,401,West
Headphones,Fashion,4,1681,East
Camera,Fashion,5,271,East
Headphones,Fashion,5,439,South
Laptop,Electronics,2,1683,North
Speaker,Fashion,2,357,West
Shoes,Fashion,5,650,North
Jeans,Fashion,3,1663,South
Headphones,Fashion,4,979,East
Shirt,Electronics,2,946,North
Phone,Fashion,4,813,North
Jeans,Fashion,1,1318,South
Tablet,Electronics,2,1941,West
Tablet,Electronics,1,393,West
Jeans,Electronics,5,1996,South
Shoes,Fashion,3,1830,West
Laptop,Fashion,4,475,South
Tablet,Fashion,1,529,South
Phone,Fashion,4,820,North
Shoes,Electronics,4,1438,North
Shoes,Fashion,1,742,North
Laptop,Fashion,4,109,East
Watch,Fashion,4,883,West
Watch,Fashion,1,1920,West
Shirt,Fashion,4,1652,South
Phone,Fashion,1,329,South
Speaker,Fashion,2,926,South
Tablet,Fashion,1,1615,South
Laptop,Fashion,1,1286,South
Headphones,Electronics,3,775,West
Tablet,Fashion,4,536,North
Camera,Electronics,5,951,South
Laptop,Electronics,5,203,East
Speaker,Electronics,2,1161,West
Tablet,Fashion,1,1946,West
Tablet,Fashion,1,1003,West
Camera,Electronics,1,720,South
Shirt,Fashion,5,1475,East
Watch,Electronics,2,1419,East
Shoes,Electronics,2,1776,East
Headphones,Electronics,4,1165,West
Headphones,Fashion,4,1048,South
Tablet,Fashion,3,806,North
Watch,Electronics,2,1619,North
Tablet,Electronics,1,1226,East
Tablet,Fashion,2,1351,South
Headphones,Electronics,4,1383,East
Shirt,Fashion,5,826,South
Shirt,Fashion,2,1371,South
Shoes,Fashion,5,982,South
Shirt,Fashion,3,1413,West
Camera,Electronics,5,833,West
Speaker,Electronics,2,343,West
Speaker,Fashion,5,1894,North
Speaker,Electronics,3,688,West
Phone,Electronics,3,1499,East
Headphones,Electronics,2,1055,West
Watch,Electronics,3,1626,East
Shirt,Electronics,2,955,East
Laptop,Electronics,2,756,North
Camera,Fashion,4,894,East
Speaker,Fashion,4,1487,North
Camera,Fashion,5,575,East
Shoes,Fashion,3,1944,East
Tablet,Electronics,4,1522,East
Laptop,Fashion,5,1641,East
Jeans,Fashion,3,1843,East
Shoes,Electronics,5,1269,West
Laptop,Fashion,3,340,East
Headphones,Fashion,2,1717,West
Camera,Electronics,2,187,North
Speaker,Fashion,3,963,South
Phone,Electronics,2,924,South
Speaker,Fashion,1,1794,North
Camera,Fashion,1,714,East
Shoes,Fashion,4,576,North
Watch,Fashion,5,162,West
Laptop,Fashion,4,1059,South
Speaker,Electronics,3,1557,East
Headphones,Electronics,1,1285,East
Watch,Electronics,1,1195,North
Watch,Electronics,2,377,South
Headphones,Fashion,2,1649,East
Jeans,Fashion,4,1662,North
Phone,Fashion,1,236,West
Shoes,Fashion,3,1658,East
Laptop,Fashion,1,1115,West
Watch,Fashion,1,488,South
Shoes,Fashion,1,873,East
Tablet,Electronics,1,966,West
Jeans,Electronics,1,1459,East
Tablet,Electronics,1,121,West
Shoes,Fashion,1,1891,West
Shoes,Electronics,4,1110,West
Watch,Electronics,1,1621,North
Tablet,Electronics,3,441,East
Jeans,Fashion,4,1136,South
Shirt,Electronics,1,689,West
Shirt,Electronics,4,1738,South
Camera,Fashion,5,1079,North
Speaker,Electronics,3,1273,North
Shirt,Electronics,2,1394,West
Speaker,Fashion,1,1606,North
Watch,Fashion,1,1282,North
Laptop,Fashion,4,1744,West
Phone,Electronics,4,1339,West
Watch,Fashion,1,1033,West
Shoes,Fashion,4,971,East
Watch,Electronics,1,1700,South
Speaker,Fashion,2,863,North
Shoes,Fashion,3,992,South
Phone,Fashion,1,1600,West
Headphones,Fashion,1,587,South
Shirt,Fashion,1,203,East
Jeans,Electronics,3,1841,North
Jeans,Electronics,4,1044,West
Tablet,Electronics,1,712,South
Phone,Fashion,3,468,West
Shoes,Fashion,2,1677,West
Phone,Electronics,2,806,North
Headphones,Fashion,5,1691,North
Shirt,Electronics,5,662,West
Jeans,Electronics,4,1876,East
Tablet,Electronics,1,769,East
Camera,Electronics,3,1565,East
Laptop,Fashion,4,425,West
Laptop,Electronics,2,301,West
Watch,Fashion,3,1534,East
Shoes,Fashion,1,787,South
Phone,Fashion,5,1434,West
Shoes,Electronics,5,1901,South
Tablet,Electronics,5,503,West
Jeans,Electronics,1,1364,North
Headphones,Electronics,2,323,West
Shirt,Electronics,5,1281,West
Camera,Electronics,5,1674,North
Shoes,Fashion,5,1011,North
Shirt,Fashion,1,1493,West
Tablet,Fashion,5,1453,North
Shirt,Electronics,2,615,East
Shoes,Electronics,1,1848,West
Jeans,Fashion,1,657,East
Speaker,Electronics,5,1672,South
Jeans,Electronics,3,2000,West
Jeans,Electronics,4,122,West
Watch,Electronics,1,1114,East
Phone,Fashion,4,949,North
Shirt,Electronics,3,405,East
Tablet,Electronics,5,1689,South
Camera,Electronics,4,247,West
Shirt,Fashion,5,289,North
Laptop,Electronics,4,163,North
Laptop,Electronics,2,1746,West
Phone,Fashion,3,1467,South
Speaker,Fashion,5,172,West
Watch,Fashion,1,1116,East
Jeans,Fashion,1,1740,West
Jeans,Electronics,2,1119,West
Laptop,Fashion,2,531,East
Tablet,Fashion,2,250,East
Speaker,Electronics,3,144,North
Shoes,Electronics,3,1881,West
Shirt,Electronics,5,1143,South
Headphones,Electronics,3,103,South
Watch,Electronics,5,1507,South
Laptop,Electronics,5,1206,West
Camera,Fashion,4,897,North
Camera,Electronics,5,1303,North
Tablet,Electronics,3,556,East
Shoes,Electronics,3,1502,North
Shirt,Electronics,2,363,West
Laptop,Electronics,3,134,East
Tablet,Fashion,4,1734,East
Laptop,Fashion,4,458,North
Shoes,Electronics,4,459,North
Camera,Electronics,1,529,South
Laptop,Electronics,5,1405,West
Shoes,Electronics,2,160,East
Speaker,Fashion,2,1211,North
Speaker,Fashion,4,1151,North
Shoes,Fashion,4,1469,North
Tablet,Electronics,4,618,North
Phone,Fashion,2,671,South
Shoes,Fashion,4,1109,East
Shirt,Fashion,2,728,East
Laptop,Electronics,3,1935,East
Laptop,Fashion,5,1669,South
Phone,Fashion,3,706,West
Headphones,Fashion,3,1426,South
Headphones,Fashion,2,1083,South
Tablet,Fashion,3,1382,South
Watch,Fashion,5,589,North
Camera,Electronics,1,1399,South
Laptop,Fashion,4,1240,East
Shoes,Electronics,5,935,South
Shoes,Electronics,5,1139,South
Headphones,Fashion,2,1910,South
Speaker,Fashion,1,1639,South
Camera,Fashion,5,153,South
Speaker,Electronics,2,208,South
Shoes,Electronics,5,166,South
Jeans,Electronics,1,873,North
Camera,Fashion,5,1697,West
Tablet,Fashion,2,1813,South
Headphones,Fashion,5,317,South
Headphones,Electronics,4,1326,South
Laptop,Fashion,5,847,West
Camera,Electronics,4,1822,South
Shoes,Electronics,5,1607,West
Shoes,Fashion,5,1637,West
Camera,Fashion,3,1652,South
Camera,Electronics,1,1717,West
Jeans,Electronics,5,1206,East
Camera,Fashion,2,1263,South
Speaker,Electronics,2,1144,North
Laptop,Fashion,1,1960,North
Tablet,Fashion,1,853,East
Jeans,Fashion,3,875,East
Shoes,Fashion,2,713,South
Shoes,Fashion,2,1889,West
Shoes,Fashion,3,1917,South
Headphones,Fashion,1,1846,North
Camera,Fashion,3,1354,South
Camera,Fashion,1,1167,East
Shirt,Fashion,3,768,North
Shirt,Electronics,3,1640,West
Phone,Electronics,3,1851,West
Phone,Electronics,1,481,West
Laptop,Electronics,4,694,South
Camera,Fashion,2,101,West
Shirt,Fashion,1,1988,South
Shirt,Electronics,4,945,West
Phone,Fashion,3,265,East
Watch,Electronics,1,585,East
Watch,Electronics,3,1346,West
Camera,Electronics,2,1198,South
Headphones,Electronics,4,123,East
Watch,Fashion,2,1106,South
Laptop,Fashion,2,1319,South
Speaker,Fashion,5,1784,North
Watch,Fashion,5,1671,North
Shoes,Electronics,5,353,North
Laptop,Fashion,4,1679,South
Watch,Fashion,5,1310,West
Phone,Electronics,4,1167,West
Laptop,Fashion,5,1335,North
Phone,Electronics,2,1224,North
Shirt,Fashion,4,539,West
Phone,Fashion,1,1223,South
Speaker,Electronics,4,1741,East
Tablet,Fashion,3,508,South
Tablet,Electronics,3,1299,North
Jeans,Electronics,4,1032,East
Speaker,Electronics,2,573,South
Camera,Electronics,3,1269,North
Laptop,Electronics,2,1362,North
Shirt,Electronics,2,1204,East
Headphones,Fashion,1,1605,West
Headphones,Electronics,4,1588,South
Headphones,Electronics,3,1212,South
Shirt,Fashion,1,1888,West
Tablet,Electronics,5,412,North
Watch,Fashion,5,299,West
Shoes,Fashion,5,619,East
Tablet,Electronics,5,415,East
Headphones,Electronics,2,413,East
Watch,Electronics,3,883,North
Camera,Electronics,4,180,North
Laptop,Electronics,4,1200,East
Headphones,Electronics,2,323,East
Shirt,Fashion,2,258,North
Tablet,Fashion,2,431,East
Camera,Electronics,3,304,South
Watch,Fashion,1,519,East
Phone,Electronics,5,455,South
Tablet,Fashion,1,1124,East
Jeans,Fashion,3,1184,South
Watch,Fashion,2,349,East
Headphones,Fashion,1,1536,West
Headphones,Electronics,5,1238,West
Camera,Fashion,2,2000,South
Laptop,Electronics,5,629,North
Headphones,Electronics,1,1452,East
Tablet,Fashion,4,938,East
Speaker,Fashion,2,416,East
Speaker,Fashion,1,1251,South
Phone,Fashion,3,872,East
Laptop,Fashion,5,884,East
Laptop,Fashion,3,1291,East
Jeans,Fashion,3,1975,East
Shirt,Fashion,1,1363,East
Camera,Fashion,5,1998,West
Laptop,Electronics,3,1841,East
Shirt,Electronics,1,440,South
Headphones,Electronics,5,484,West
Shirt,Electronics,5,1777,South
Tablet,Fashion,5,809,East
Shirt,Electronics,2,1619,South
Watch,Fashion,4,1051,South
Headphones,Fashion,3,1752,North
Laptop,Electronics,4,486,North
Shirt,Electronics,2,1241,North
Laptop,Fashion,5,607,South
Phone,Fashion,3,1203,East
Watch,Electronics,4,1461,South
Phone,Electronics,5,415,East
Jeans,Fashion,3,1004,South
Shirt,Electronics,1,1700,North
Headphones,Fashion,1,537,West
Camera,Electronics,3,1190,East
Laptop,Fashion,4,782,East
Headphones,Electronics,1,183,North
Headphones,Electronics,4,174,East
Shoes,Electronics,5,874,South
Laptop,Electronics,4,144,East
Headphones,Fashion,3,1403,West
Watch,Fashion,4,1480,North
Jeans,Fashion,2,1654,East
Shirt,Electronics,1,323,South
Jeans,Fashion,5,1572,North
Phone,Fashion,4,761,North
Shoes,Electronics,4,484,North
Phone,Electronics,5,862,East
Headphones,Fashion,2,511,East
Jeans,Fashion,2,486,North
Tablet,Fashion,2,814,West
Tablet,Fashion,1,1924,South
Camera,Fashion,5,478,East
Shirt,Fashion,2,715,East
Tablet,Electronics,4,223,North
Laptop,Fashion,4,741,South
Headphones,Fashion,4,1050,South
Shoes,Fashion,4,1055,West
Phone,Electronics,5,1764,West
Tablet,Fashion,4,1120,South
Headphones,Fashion,1,1536,South
Camera,Fashion,5,1745,North
Shoes,Fashion,3,1406,West
Laptop,Fashion,1,155,East
Camera,Fashion,1,1792,East
Camera,Electronics,1,1868,East
Shoes,Electronics,3,1338,South
Watch,Fashion,3,1219,East
Camera,Electronics,2,830,South
Shoes,Electronics,2,904,North
Tablet,Fashion,4,1858,West
Jeans,Fashion,5,363,North
Shoes,Electronics,5,1221,West
Jeans,Fashion,4,1493,East
Shirt,Fashion,5,338,West
Speaker,Fashion,4,148,South
Speaker,Fashion,3,611,North
Tablet,Electronics,3,168,West
Laptop,Fashion,3,500,South
Shirt,Fashion,3,1195,North
Watch,Electronics,5,931,East
Shirt,Fashion,1,1897,East
Camera,Fashion,3,573,South
Jeans,Fashion,1,516,West
Shirt,Fashion,2,130,West
Headphones,Fashion,2,1054,West
Phone,Fashion,3,433,West
Speaker,Fashion,2,1452,West
Phone,Electronics,2,945,East
Camera,Electronics,3,1505,West
Shoes,Fashion,5,1044,South
Phone,Electronics,3,1421,North
Laptop,Fashion,3,896,East
Speaker,Fashion,2,1963,South
Tablet,Fashion,2,666,North
Jeans,Electronics,2,771,West
Jeans,Electronics,3,1914,East
Headphones,Fashion,3,1111,North
Laptop,Electronics,4,1255,South
Shirt,Fashion,3,464,West
Shirt,Fashion,4,1175,East
Headphones,Fashion,5,1095,South
Tablet,Electronics,2,396,West
Laptop,Electronics,4,1716,South
Jeans,Electronics,3,824,West
Laptop,Fashion,1,1451,West
Speaker,Electronics,2,343,West
Shirt,Fashion,1,1031,South
Shoes,Fashion,5,1992,South
Camera,Electronics,4,1386,South
Headphones,Fashion,1,598,North
Watch,Fashion,5,236,West
Shoes,Fashion,5,1930,West
Laptop,Electronics,1,1627,North
Phone,Fashion,3,835,South
Jeans,Fashion,1,1125,East
Phone,Fashion,3,1206,East
Laptop,Electronics,1,1574,West
Watch,Electronics,5,1924,West
Jeans,Electronics,2,1118,South
Headphones,Fashion,5,1037,North
Headphones,Electronics,2,1307,South
Tablet,Fashion,1,1457,South
Camera,Fashion,3,1875,West
Shoes,Fashion,2,1598,North
Camera,Electronics,3,414,West
Laptop,Fashion,3,984,East
Headphones,Electronics,1,285,North
Phone,Fashion,4,1065,East
Shirt,Electronics,2,1131,West
Watch,Fashion,5,1402,West
Watch,Fashion,2,136,South
Laptop,Fashion,4,1474,East
Speaker,Electronics,3,1433,North
Camera,Fashion,3,1282,North
Shoes,Fashion,1,1132,North
Speaker,Fashion,4,1570,West
Phone,Electronics,2,1912,South
Headphones,Electronics,1,751,North
Watch,Fashion,4,382,West
Tablet,Fashion,4,191,North
Speaker,Electronics,5,172,East
Shoes,Fashion,2,474,East
Speaker,Electronics,2,1470,South
Shirt,Fashion,2,1388,South
Phone,Electronics,4,1242,West
Shirt,Electronics,3,1291,East
Jeans,Fashion,2,939,West
Camera,Fashion,5,444,North
Jeans,Fashion,1,1384,South
Jeans,Fashion,1,1009,West
Phone,Fashion,2,1157,West
Headphones,Electronics,4,1593,West
Shoes,Fashion,2,637,East
Phone,Fashion,5,860,West
Speaker,Electronics,3,1523,North
Headphones,Fashion,5,509,East
Camera,Fashion,5,1203,North
Camera,Electronics,5,1983,West
Camera,Fashion,5,413,North
Phone,Electronics,2,1693,South
Tablet,Fashion,5,498,West
Headphones,Electronics,1,1222,West
Tablet,Fashion,3,1426,South
Camera,Electronics,1,1369,North
Tablet,Fashion,2,1995,South
Speaker,Electronics,3,445,South
Tablet,Fashion,3,456,South
Phone,Electronics,2,1831,West
Shoes,Electronics,1,1693,North
Jeans,Fashion,1,1482,West
Jeans,Electronics,3,304,South
Speaker,Fashion,5,1847,North
Speaker,Fashion,2,985,North
Phone,Fashion,2,1733,East
Watch,Electronics,3,846,East
Speaker,Fashion,1,106,East
Shoes,Electronics,2,276,South
Speaker,Electronics,1,1560,North
Jeans,Electronics,2,1097,North
Tablet,Electronics,3,1272,South
Headphones,Fashion,1,1642,South
Shoes,Fashion,2,366,West
Shoes,Electronics,5,1685,North
Shirt,Fashion,2,812,North
Tablet,Fashion,2,1790,South
Camera,Fashion,4,1753,North
Phone,Electronics,5,918,West
Shirt,Electronics,2,1694,West
Shoes,Electronics,3,774,West
Tablet,Fashion,1,1269,East
Laptop,Fashion,3,512,South
Headphones,Electronics,1,373,North
Shirt,Electronics,4,708,East
Laptop,Electronics,1,123,West
Shirt,Fashion,4,994,North
Headphones,Electronics,4,1373,West
